latitude,longitude,MQ135 value 0-1024,CO ppm
51.4986343383,0.0076866002,159,0.09108537
51.4988937377,0.0076983003,180,0.16294909
51.4986152648,0.0077015995,160,0.0929911
51.4988861083,0.0077100009,181,0.16877238
51.4986076354,0.0077166008,160,0.0929911
51.4988670349,0.0077233004,182,0.1736467
51.4985923767,0.0077283,160,0.092289604
51.4988594055,0.0077365999,183,0.17799713
51.4985847473,0.0077383003,160,0.0919136
51.4985694885,0.0077466006,160,0.09223578
51.4988441467,0.0077482995,184,0.1810063
51.498550415,0.0077533001,159,0.09042175
51.4988288879,0.0077583003,185,0.18266469
51.4985351562,0.0077600002,159,0.090289496
51.4985275268,0.0077650003,159,0.09023664
51.4985008239,0.0077683,158,0.08960416
51.4988212585,0.0077716007,185,0.18470792
51.4984931945,0.0077716007,159,0.08728943
51.4988136291,0.0077833003,186,0.19085108
51.4987945556,0.0077966003,188,0.19848536
51.4987869262,0.0078115997,189,0.19823848
51.4987792968,0.0078233003,188,0.19374064
51.4987716674,0.0078333005,186,0.18405578
51.4987564086,0.0078432998,184,0.17086668
51.4987449645,0.0078549995,180,0.1527415
51.4987297058,0.0078666,175,0.13084236
51.4983329772,0.0078666,158,0.08570511
51.4982414245,0.0078683004,158,0.08583205
51.4982261657,0.0078683004,158,0.085603684
51.4982566833,0.0078716011,158,0.08578128
51.4987220764,0.0078782997,169,0.11008069
51.4987068176,0.0078883004,162,0.09274778
51.4986495971,0.0079400005,158,0.093126506
51.4986343383,0.0079500007,164,0.10900231
51.4986228942,0.0079583001,167,0.12163858
51.4986076354,0.0079682998,171,0.13724203
51.4985923767,0.0079766006,179,0.15654886
51.4985580444,0.0079950003,179,0.15581407
51.498550415,0.0080065994,178,0.15258107
51.4985275268,0.0080200004,180,0.16227469
51.498512268,0.0080366001,182,0.1671289
51.4985008239,0.0080516004,181,0.16101593
51.4984855651,0.0080650005,178,0.14450076
51.4984855651,0.0080816001,175,0.14040233
51.4984703063,0.0080965995,174,0.13920593
51.4984550476,0.0081099996,173,0.13155338
51.4984283447,0.0081216011,171,0.12160516
51.4984207153,0.0081333007,168,0.11454329
51.4984054565,0.0081466007,166,0.10471252
51.4983978271,0.0081599998,162,0.09135187
51.4983329772,0.0082399997,160,0.093452066
51.4983253479,0.0082516012,160,0.09148534
51.4983139038,0.0082650003,159,0.090739824
51.4983062744,0.0082782993,161,0.09695326
51.4982910156,0.0082916011,162,0.09995439
51.4982833862,0.0083050003,162,0.10099018
51.4982757568,0.0083166007,165,0.10897161
51.4982681274,0.0083283004,167,0.118917614
51.4982566833,0.0083383007,171,0.1293239
51.4982490539,0.0083516006,173,0.13284089
51.4982337951,0.0083650007,173,0.13381323
51.4982261657,0.0083782997,171,0.12862253
51.4982185363,0.008393301,172,0.1287275
51.4982109069,0.0084033002,172,0.13148212
51.4982032775,0.0084165992,172,0.12660529
51.4981918334,0.0084283008,168,0.11260905
51.4981765747,0.0084432992,165,0.102530636
51.4981689453,0.0084566011,163,0.09844474
51.4974708557,0.0084583005,158,0.08598449
51.4974594116,0.0084682998,158,0.08762457
51.4981536865,0.0084699993,161,0.09446157
51.4974517822,0.0084783,158,0.08728943
51.4981460571,0.0084833011,159,0.087831326
51.4974365234,0.0084899997,158,0.08710943
51.4981269836,0.0084949998,159,0.08634117
51.4972915649,0.0085932998,158,0.08540121
51.4972724914,0.0086015996,158,0.08785715
51.497264862,0.0086066007,158,0.08785715
51.4972496032,0.0086116008,158,0.087831326
51.4972419738,0.0086182994,158,0.08847981
51.497226715,0.0086250009,159,0.088636026
51.4972152709,0.0086316003,159,0.088975266
51.4972000122,0.0086366004,158,0.08811618
51.4971923828,0.0086449995,158,0.08770203
51.497177124,0.0086565999,158,0.08770203
51.4971694946,0.0086666011,158,0.08718655
51.4971580505,0.0086750001,158,0.085502364
51.496925354,0.0088815994,158,0.08555305
51.4977874755,0.0088949985,158,0.0915923
51.4969139099,0.0089033012,158,0.08777956
51.4977798461,0.0089065999,161,0.10194714
51.497768402,0.0089183006,164,0.10575723
51.4969062805,0.00892,158,0.08767625
51.4977531433,0.0089282999,165,0.11248307
51.4977455139,0.008938301,169,0.120937094
51.4977378845,0.008951601,170,0.12017247
51.4977226257,0.0089650001,168,0.11483086
51.4977149963,0.008978301,167,0.10980262
51.4977035522,0.0089933004,165,0.10542796
51.4976959228,0.0090100002,164,0.100384936
51.4976882934,0.0090265998,161,0.092909954
51.497680664,0.0090416011,159,0.084168695
51.4972076416,0.0095216007,158,0.08721223
51.4972076416,0.0095250005,158,0.08726368
51.4972076416,0.0095299997,158,0.0860609
51.4969635009,0.0099166002,158,0.087237984
51.4969558715,0.0099283008,158,0.08780545
51.4969482421,0.0099416007,158,0.08866205
51.4969406127,0.0099582996,159,0.09031589
51.4969329833,0.0099733009,159,0.09031589
51.496925354,0.0099900007,159,0.09175284
51.4969139099,0.0100049996,160,0.0929911
51.4969062805,0.0116782999,158,0.085654356
