latitude,longitude,sound peak
51.4946136474,0.0137200009,0
51.4946289062,0.0137100005,4
51.4946365356,0.0136999988,0
51.4946365356,0.0136882996,1
51.494644165,0.0136816012,22
51.4946517944,0.0136650013,19
51.4946632385,0.01365,4
51.4946708679,0.0136399996,1
51.4946861267,0.0136383008,0
51.4946937561,0.0136399996,0
51.4947013854,0.0136433005,2
51.4947013854,0.0136433005,1
51.4947013854,0.0136449992,3
51.4947013854,0.0136466014,1
51.4947090148,0.0136433005,4
51.4947166442,0.0136515998,3
51.4947357177,0.0136600005,10
51.4947357177,0.0136515998,21
51.4947357177,0.0136433005,15
51.4947433471,0.0136416006,11
51.4947586059,0.0136433005,21
51.4947738647,0.0136399996,14
51.4947853088,0.0136350011,8
51.4947929382,0.0136316001,7
51.494808197,0.0136316001,2
51.494808197,0.0136250007,2
51.4948158264,0.013620001,2
51.4948158264,0.0136133003,8
51.4948310852,0.0136116015,2
51.4948387145,0.0136049997,2
51.4948501586,0.0135950016,2
51.4948501586,0.0135816001,2
51.4948501586,0.0135532999,1
51.494857788,0.0135466003,2
51.494857788,0.0135316002,9
51.4948654174,0.0135133004,7
51.4948730468,0.0135016012,28
51.4948730468,0.0134816002,9
51.4948806762,0.0134683001,11
51.4948883056,0.0134650003,10
51.494895935,0.0134516,9
51.4949073791,0.0134433007,13
51.4949150085,0.0134266006,16
51.4949226379,0.01342,7
51.4949378967,0.0133850002,12
51.4949455261,0.0133750009,8
51.4949531555,0.0133700013,10
51.4949607849,0.0133615994,8
51.494972229,0.0133533,5
51.4949798583,0.0133366,9
51.4949798583,0.0133350014,11
51.4949874877,0.0133100008,7
51.4949951171,0.0132950007,6
51.4950027465,0.0132915997,3
51.4950103759,0.0132800006,7
51.4950103759,0.0132632994,5
51.4950103759,0.0132550001,4
51.4950180053,0.0132449996,6
51.4950180053,0.0132383,2
51.4950294494,0.0132300007,2
51.4950294494,0.0132216,5
51.4950294494,0.0132133007,3
51.4950294494,0.0132050013,2
51.4950294494,0.0132016003,0
51.4950370788,0.0131949996,1
51.4950370788,0.0131915998,1
51.4950294494,0.0131866002,2
51.4950294494,0.0131850004,1
51.4950294494,0.0131783008,1
51.4950294494,0.0131749999,2
51.4950180053,0.0131733,4
51.4950180053,0.0131700015,6
51.4950294494,0.013160001,5
51.4950294494,0.0131582999,8
51.4950294494,0.013160001,8
51.4950370788,0.0131550002,5
51.4950370788,0.0131566023,40
51.4950447082,0.0131566023,19
51.4950447082,0.0131466007,18
51.4950523376,0.0131500005,6
51.495059967,0.0131483018,1
51.4950752258,0.0131632995,0
51.4950828552,0.0131683003,1
51.4950942993,0.0131716001,5
51.4951019287,0.013160001,2
51.4951095581,0.0131632995,3
51.4951171875,0.0131766009,1
51.4951248168,0.0131733,2
51.4951324462,0.0131766009,1
51.4951400756,0.0131632995,0
51.4951515197,0.0131466007,6
51.4951591491,0.0131366002,8
51.4951667785,0.0131183004,2
51.4951744079,0.0131183004,7
51.4951820373,0.0131133008,6
51.4951896667,0.0131033003,3
51.4951972961,0.0130815994,4
51.4951972961,0.0130483007,2
51.4952049255,0.0130233001,1
51.4952163696,0.0129950022,1
51.495223999,0.0129750013,2
51.4952316284,0.0129566013,5
51.4952316284,0.0129416,23
51.4952392578,0.0129265999,6
51.4952468872,0.0129099988,36
51.4952545166,0.0129016017,21
51.4952621459,0.0128965997,16
51.49527359,0.0128982996,7
51.4952812194,0.0128833007,3
51.4952888488,0.0128733015,3
51.4952964782,0.0128650009,2
51.4952964782,0.0128315997,6
51.4953041076,0.0128016006,3
51.495311737,0.0127850008,1
51.4953193664,0.0127766001,10
51.4953193664,0.0127550005,6
51.4953269958,0.0127266001,2
51.4953384399,0.0127116012,6
51.4953460693,0.0126983022,2
51.4953460693,0.0126833009,3
51.4953536987,0.0126682996,3
51.4953536987,0.0126483011,1
51.4953613281,0.0126300001,11
51.4953613281,0.0126066017,9
51.4953689575,0.0125900006,2
51.4953765869,0.0125766015,5
51.4953842163,0.0125682997,4
51.4953956604,0.0125533008,5
51.4954109191,0.0125400006,4
51.4954185485,0.0125283002,5
51.4954261779,0.0125216007,7
51.4954414367,0.0125250005,3
51.4954490661,0.0125216007,1
51.4954605102,0.0125200009,1
51.4954681396,0.012516601,2
51.495475769,0.0125050008,1
51.4954833984,0.0124900007,3
51.4954910278,0.0124866008,3
51.4954986572,0.0124816,4
51.4955177307,0.0124716007,4
51.4955253601,0.0124550008,6
51.4955253601,0.0124382996,4
51.4955329895,0.0124283003,4
51.4955406188,0.0124199998,4
51.4955482482,0.0124066007,6
51.4955558776,0.0123916006,2
51.495563507,0.0123800003,9
51.4955711364,0.0123650002,3
51.4955825805,0.0123433005,2
51.4955902099,0.0123333001,3
51.4955978393,0.0123265993,2
51.4956054687,0.0123183,1
51.4956054687,0.0123099994,2
51.4956130981,0.0123000001,1
51.4956207275,0.0122915995,2
51.4956283569,0.0122816002,0
51.495639801,0.0122683012,1
51.4956474304,0.0122549998,1
51.4956550598,0.0122483003,0
51.4956703186,0.0122416007,2
51.4956855773,0.0122416007,2
51.4956932067,0.0122333002,3
51.4957046508,0.01222,10
51.4957199096,0.0122282993,4
51.4957351684,0.0122266006,4
51.4957427978,0.012221601,4
51.4957504272,0.01222,2
51.4957618713,0.0122083008,3
51.4957695007,0.0122065997,3
51.4957771301,0.0121933007,3
51.4957847595,0.0121815991,4
51.4957923889,0.0121649992,3
51.4958000183,0.0121533012,2
51.4958076477,0.0121382999,2
51.495815277,0.0121065998,2
51.495815277,0.0120966005,1
51.4958267211,0.0120816004,0
51.4958343505,0.0120616006,2
51.4958343505,0.0120399999,0
51.4958419799,0.0120166003,2
51.4958496093,0.0120000004,2
51.4958496093,0.0119633007,2
51.4958572387,0.0119483005,1
51.4958648681,0.0119333004,5
51.4958724975,0.0119283008,1
51.4958839416,0.0119216001,2
51.495891571,0.0119283008,2
51.4959068298,0.0119266009,1
51.4959144592,0.0119149994,2
51.4959220886,0.0118983006,1
51.495929718,0.0118783008,1
51.4959487915,0.0118666005,0
51.4959564208,0.0118583,1
51.4959640502,0.0118415999,0
51.4959716796,0.0118233001,1
51.4959716796,0.0118115997,3
51.495979309,0.0118050003,3
51.4959945678,0.0118033003,0
51.4959945678,0.0117966008,2
51.4960136413,0.0117900002,1
51.4960212707,0.0117833006,3
51.4960365295,0.0117716002,0
51.4960365295,0.0117583012,2
51.4960441589,0.0117482995,3
51.4960594177,0.0117432999,3
51.4960784912,0.0117432999,4
51.4960861206,0.0117400002,3
51.4961013793,0.0117216002,3
51.4961013793,0.0117216002,11
51.4961013793,0.0117216002,14
51.4961013793,0.0116950011,55
51.4961013793,0.0116733002,6
51.4961013793,0.0116533005,12
51.49609375,0.0116416001,17
51.4960861206,0.0116250014,10
51.4960784912,0.0116149997,8
51.4960784912,0.0116066002,3
51.4960784912,0.011596601,7
51.4960784912,0.0115866005,6
51.4960861206,0.0115849995,3
51.4960861206,0.0115816009,6
51.4960861206,0.0115832996,4
51.4960861206,0.0115849995,5
51.4960784912,0.0115800011,10
51.4960784912,0.0115800011,4
51.4960784912,0.0115800011,4
51.4960708618,0.0115800011,27
51.4960708618,0.0115750002,11
51.4960594177,0.0115750002,7
51.4960594177,0.0115733003,8
51.4960594177,0.0115700006,7
51.4960517883,0.011565001,3
51.4960441589,0.0115632998,7
51.4960365295,0.0115682995,1
51.4960365295,0.0115733003,33
51.4960289001,0.0115782999,1
51.4960289001,0.0115832996,3
51.4960212707,0.0115916001,11
51.4960212707,0.0115982997,9
51.4960136413,0.0116083014,4
51.4960136413,0.0116166007,5
51.4960136413,0.0116233003,3
51.4960136413,0.0116250014,32
51.4960136413,0.0116299998,4
51.4960060119,0.0116333007,2
51.4960060119,0.0116333007,1
51.4960060119,0.0116299998,0
51.4960060119,0.0116315996,2
51.4960060119,0.0116315996,2
51.4960060119,0.0116315996,49
51.4960060119,0.0116315996,15
51.4960060119,0.0116350007,0
51.4960136413,0.0116383004,0
51.4960136413,0.0116416001,0
51.4960212707,0.0116465997,0
51.4960212707,0.0116566002,1
51.4960289001,0.0116600012,2
51.4960289001,0.0116666007,1
51.4960289001,0.0116700005,4
51.4960289001,0.0116733002,2
51.4960365295,0.0116750001,2
51.4960365295,0.0116750001,0
51.4960441589,0.0116733002,27
51.4960517883,0.0116782999,8
51.4960517883,0.0116832995,0
51.4960594177,0.0116850006,0
51.4960594177,0.0116866004,13
51.4960708618,0.0116832995,0
51.4960784912,0.0116933,1
51.4960861206,0.0116916,2
51.49609375,0.0116883003,2
51.4961013793,0.0116816008,2
51.4960784912,0.0115616011,6
51.4960861206,0.0115600001,3
51.49609375,0.0115616011,3
51.4961090087,0.0115616011,6
51.4961166381,0.0115632998,32
51.4961166381,0.0115583002,4
51.4961280822,0.0115533006,3
51.4961357116,0.0115433001,1
51.496143341,0.0115350008,2
51.4961509704,0.0115250003,2
51.4961585998,0.0115149998,5
51.4961662292,0.0115100002,2
51.496181488,0.0115033006,0
51.4961929321,0.0114950001,1
51.4962005615,0.0114849996,2
51.4962081909,0.0114750003,0
51.4962158203,0.0114649999,1
51.4962234497,0.0114550006,0
51.4962310791,0.0114382994,3
51.4962387084,0.0114233005,0
51.4962501525,0.0114165997,2
51.4962577819,0.0114099991,2
51.4962654113,0.0114016008,5
51.4962730407,0.0113915991,6
51.4962806701,0.0113800001,4
51.4962959289,0.0113815999,1
51.4963035583,0.0113800001,0
51.4963150024,0.0113633012,0
51.4963150024,0.0113566005,0
51.4963226318,0.0113515996,0
51.4963302612,0.0113400006,1
51.4963302612,0.0113300001,1
51.4963378906,0.0113182997,0
51.49634552,0.0113050007,26
51.4963531494,0.0113000011,11
51.4963607788,0.0112866008,6
51.4963722229,0.0112783002,17
51.4963798522,0.0112700009,0
51.4963798522,0.0112600016,0
51.4963874816,0.0112549996,0
51.496395111,0.0112483012,1
51.4964027404,0.0112349998,0
51.4964027404,0.0112182998,0
51.4964103698,0.011201601,4
51.4964179992,0.0111833,0
51.4964256286,0.0111549997,1
51.4964370727,0.0111500012,0
51.4964447021,0.0111366009,1
51.4964523315,0.0111116003,0
51.4964599609,0.0110933005,0
51.4964675903,0.0110816001,0
51.4964828491,0.0110566008,0
51.4964942932,0.011036601,0
51.4965019226,0.0110215997,0
51.496509552,0.0110166001,6
51.4965171813,0.0110100007,0
51.4965248107,0.0109983003,0
51.4965324401,0.0109799993,0
51.4965400695,0.0109616004,6
51.4965476989,0.0109532999,0
51.4965667724,0.0109466004,4
51.4965744018,0.010938301,1
51.4965820312,0.0109266006,1
51.4965896606,0.0109133005,1
51.49659729,0.0109100008,1
51.4966049194,0.0109150004,9
51.4966163635,0.0109050011,4
51.4966239929,0.0108966005,1
51.4966392517,0.0109000015,1
51.4966468811,0.0108899998,2
51.4966545104,0.0108833003,11
51.4966621398,0.0108666002,3
51.4966697692,0.0108582997,0
51.4966812133,0.0108466005,3
51.4966888427,0.0108316003,1
51.4966964721,0.0108200001,1
51.4967041015,0.0108100008,1
51.4967041015,0.0107983005,1
51.4967117309,0.0107833003,2
51.4967117309,0.010775001,0
51.4967193603,0.0107666003,1
51.4967269897,0.0107533001,1
51.4967384338,0.01074,1
51.4967460632,0.0107233011,2
51.4967536926,0.0107033002,1
51.496761322,0.01069,1
51.496761322,0.0106733,1
51.4967765808,0.0106716012,4
51.4967842102,0.010660001,4
51.4967918395,0.0106466007,8
51.4967918395,0.0106366014,5
51.4968032836,0.0106133008,15
51.4968032836,0.0105983006,9
51.496810913,0.0105883002,12
51.4968185424,0.0105700004,8
51.4968185424,0.0105533003,9
51.4968261718,0.010538299,18
51.4968338012,0.010525,31
51.4968414306,0.0105115997,4
51.49684906,0.0104932999,9
51.4968605041,0.0104733002,10
51.4968605041,0.0104483008,4
51.4968681335,0.0104282999,2
51.4968757629,0.0104166007,8
51.4968833923,0.0103982996,0
51.4968910217,0.0103883004,2
51.4968986511,0.0103716003,19
51.4969062805,0.0103515994,2
51.4969139099,0.0103283011,1
51.496925354,0.0103100001,0
51.4969329833,0.0102916002,0
51.4969406127,0.0102766013,0
51.4969482421,0.0102550005,26
51.4969482421,0.0102300012,6
51.4969558715,0.0102083003,4
51.4969558715,0.0101950001,2
51.4969635009,0.0101766002,4
51.4969635009,0.0101716005,28
51.4969711303,0.0101566004,7
51.4969711303,0.0101400005,11
51.4969711303,0.0101250004,2
51.4969825744,0.0101133,3
51.4969825744,0.0100999999,2
51.4969978332,0.0100832998,3
51.4969978332,0.0100716006,37
51.4970054626,0.0100550007,12
51.497013092,0.0100416004,3
51.497013092,0.0100300002,1
51.4970207214,0.0100182998,7
51.4970283508,0.0100066006,4
51.4970474243,0.0099983005,3
51.4970550537,0.0099865999,3
51.4970626831,0.0099750003,10
51.4970703125,0.0099616003,2
51.4970855712,0.0099533004,28
51.4970855712,0.0099383001,6
51.4970932006,0.0099316005,3
51.4971122741,0.0099283008,5
51.4971199035,0.0099116001,2
51.4971199035,0.0098949995,20
51.4971275329,0.0098800001,1
51.4971351623,0.0098700008,3
51.4971504211,0.0098582992,10
51.4971580505,0.0098433008,3
51.4971694946,0.0098299989,3
51.497177124,0.0098165998,5
51.4971923828,0.0098066005,5
51.4972000122,0.0097932996,2
51.4972076416,0.0097800006,2
51.4972152709,0.0097665996,2
51.497226715,0.0097516002,6
51.4972419738,0.0097399997,2
51.4972496032,0.0097250003,27
51.4972572326,0.0097083005,4
51.497264862,0.0096915998,2
51.4972724914,0.0096783008,2
51.4972801208,0.0096683015,2
51.4972915649,0.0096549997,1
51.4972991943,0.0096416006,3
51.4973068237,0.0096282997,3
51.4973220825,0.0096166,1
51.4973297119,0.0096066007,2
51.4973373413,0.0095932998,2
51.4973564147,0.0095883007,20
51.4973640441,0.0095783004,7
51.4973793029,0.0095683002,2
51.4973869323,0.0095566005,3
51.4973945617,0.0095483007,3
51.4974021911,0.0095333003,8
51.4974136352,0.0095233011,1
51.4974212646,0.0095133008,3
51.4974365234,0.0095,3
51.4974441528,0.0094866008,3
51.4974517822,0.0094766006,1
51.4974517822,0.0094616003,18
51.4974594116,0.0094483013,6
51.4974784851,0.0094366006,2
51.4974861145,0.0094250001,13
51.4974937438,0.0094150009,11
51.4975090026,0.0094050006,4
51.4975090026,0.009393301,3
51.497516632,0.0093799991,3
51.4975242614,0.0093666009,2
51.4975357055,0.0093532991,3
51.4975433349,0.0093416004,4
51.4975433349,0.0093315992,4
51.4975509643,0.0093200016,2
51.4975585937,0.0093066005,2
51.4975662231,0.0092965993,7
51.4975738525,0.0092882995,2
51.4975814819,0.0092750005,1
51.4976005554,0.0092650012,23
51.4976158142,0.0092550001,11
51.4976234436,0.0092483005,11
51.4976310729,0.0092366008,10
51.4976387023,0.0092266006,1
51.4976463317,0.0092166004,34
51.4976577758,0.0092083005,4
51.4976654052,0.0092000007,2
51.497680664,0.0091916007,35
51.4976882934,0.0091816005,9
51.4976959228,0.0091732997,10
51.4977035522,0.0091633014,19
51.4977226257,0.0091550006,3
51.4977302551,0.0091466007,5
51.4977378845,0.0091382999,0
51.4977455139,0.0091283016,15
51.4977607727,0.0091200008,6
51.497768402,0.0091100006,2
51.4977798461,0.0091015996,3
51.4977874755,0.0090916004,1
51.4977951049,0.0090800008,14
51.4978027343,0.0090699996,10
51.4978103637,0.0090583,2
51.4978179931,0.0090482997,6
51.4978256225,0.009039999,3
51.4978370666,0.0090283002,3
51.4978523254,0.0090149993,2
51.4978599548,0.0090032997,2
51.4978675842,0.0089916,5
51.4978752136,0.0089816007,9
51.497882843,0.0089682998,5
51.4978904724,0.0089550008,4
51.4979019165,0.0089433012,6
51.4979095458,0.0089316005,3
51.4979171752,0.00892,5
51.497932434,0.0089083013,2
51.4979400634,0.0088949985,9
51.4979476928,0.0088815994,39
51.4979591369,0.0088700008,2
51.4979667663,0.0088566007,7
51.4979743957,0.0088450012,12
51.4979820251,0.0088299999,6
51.4979896545,0.0088150014,12
51.4979972839,0.0088016004,11
51.4980049133,0.0087900009,3
51.4980125427,0.0087783002,4
51.4980239868,0.0087666006,2
51.4980316162,0.0087549991,2
51.4980392456,0.0087433004,7
51.498046875,0.0087316007,2
51.4980621337,0.0087233009,5
51.4980621337,0.0087133007,8
51.4980697631,0.0087033004,3
51.4980812072,0.0086915998,1
51.498096466,0.0086800003,1
51.4981040954,0.008670001,4
51.4981117248,0.0086600008,6
51.4981193542,0.0086499996,2
51.4981269836,0.0086416006,5
51.498134613,0.0086333007,4
51.4981536865,0.0086265993,4
51.4981613159,0.0086149997,3
51.4981689453,0.0086066007,14
51.4981765747,0.0085965995,8
51.4981842041,0.0085900001,6
51.4982032775,0.0085816001,7
51.4982185363,0.0085700006,30
51.4982261657,0.0085566005,9
51.4982414245,0.0085483007,5
51.4982414245,0.0085383014,4
51.4982490539,0.0085233001,4
51.4982566833,0.0085133008,2
51.4982681274,0.0085016002,6
51.4982757568,0.0084883003,3
51.4982833862,0.0084765996,21
51.4982910156,0.0084616003,17
51.498298645,0.0084465999,15
51.4983062744,0.0084366016,9
51.4983139038,0.0084266004,5
51.4983253479,0.0084165992,11
51.4983329772,0.0084033002,17
51.4983406066,0.0083916006,14
51.498348236,0.0083833007,12
51.4983558654,0.008375,3
51.4983634948,0.0083666,7
51.4983711242,0.0083599996,18
51.4983787536,0.0083483009,5
51.4983901977,0.0083432998,6
51.4983978271,0.0083333005,9
51.4984054565,0.0083183002,8
51.4984130859,0.0083065996,3
51.4984207153,0.0082966003,27
51.4984283447,0.0082883005,6
51.4984474182,0.0082750015,7
51.4984550476,0.0082650003,3
51.4984703063,0.0082550001,2
51.4984779357,0.0082416,2
51.4984855651,0.0082315998,3
51.4984931945,0.0082200002,4
51.4985008239,0.0082066001,12
51.4985198974,0.0081950006,11
51.4985275268,0.0081833,6
51.4985351562,0.00817,32
51.498550415,0.0081583003,10
51.4985580444,0.0081466007,13
51.4985694885,0.0081350002,3
51.4985771179,0.0081250009,4
51.4985847473,0.0081149997,3
51.4985923767,0.0081033,14
51.4986000061,0.0080933008,13
51.4986076354,0.0080866003,4
51.4986152648,0.0080783004,5
51.4986228942,0.0080683002,8
51.4986343383,0.0080566005,5
51.4986419677,0.0080466003,2
51.4986495971,0.0080350008,2
51.4986572265,0.0080250015,1
51.4986724853,0.0080150003,19
51.4986801147,0.0080050001,5
51.4986915588,0.0079966001,2
51.4986991882,0.0079883003,19
51.498714447,0.0079766006,15
51.4987220764,0.0079700002,29
51.4987297058,0.0079583001,10
51.4987373352,0.0079415998,19
51.4987449645,0.0079333,13
51.498764038,0.0079233002,5
51.4987716674,0.0079,10
51.4987792968,0.0078900003,3
51.4987869262,0.0078816003,2
51.498802185,0.0078716011,6
51.4988136291,0.0078615999,3
51.4988212585,0.0078500003,20
51.4988288879,0.0078400001,9
51.4988365173,0.0078233003,7
51.4988441467,0.0078083,3
51.4988594055,0.0077966003,23
51.4988670349,0.0077866005,3
51.4988670349,0.0077750005,4
51.498878479,0.0077650003,28
51.4988937377,0.0077565999,24
51.4989013671,0.0077482995,10
51.4989089965,0.0077349996,8
51.4989166259,0.0077233004,8
51.4989356994,0.0077116003,11
51.4989433288,0.0077015995,11
51.4989509582,0.0076916003,9
51.4989585876,0.0076800003,9
51.498966217,0.0076732997,9
51.4989738464,0.0076683006,13
51.4989814758,0.0076616001,13
51.4990005493,0.0076550006,1
51.4990081787,0.0076500005,11
51.4990158081,0.0076433,13
51.4990234375,0.0076366,1
51.4990310668,0.0076283001,1
51.4990386962,0.0076182994,6
51.4990463256,0.0076099996,2
51.4990577697,0.0075982999,1
51.4990730285,0.0075883002,3
51.4990806579,0.0075799999,4
51.4990882873,0.0075699996,4
51.4990959167,0.0075600004,1
51.4990959167,0.0075515995,2
51.4991035461,0.0075415997,18
51.4991111755,0.0075315999,1
51.4991226196,0.0075183005,7
51.4991378784,0.0075050001,4
51.4991455078,0.0074916005,5
51.4991531372,0.0074815998,3
51.4991607666,0.0074733009,24
51.4991683959,0.0074616007,6
51.4991874694,0.0074499998,7
51.4991950988,0.00744,15
51.4992027282,0.0074266004,3
51.4992103576,0.0074149994,12
51.499217987,0.0074066009,4
51.4992256164,0.0073966002,11
51.4992332458,0.0073850002,2
51.4992446899,0.0073750009,3
51.4992599487,0.0073650002,20
51.4992675781,0.0073549995,6
51.4992752075,0.0073449997,8
51.4992828369,0.0073365998,7
51.4993019104,0.0073283004,6
51.4993095397,0.0073165998,16
51.4993171691,0.0073065996,2
51.4993247985,0.007295,5
51.4993324279,0.0072849998,2
51.4993400573,0.007275,15
51.4993553161,0.0072650003,17
51.4993667602,0.0072516002,9
51.4993743896,0.0072416,4
51.499382019,0.0072333002,33
51.4993896484,0.0072200002,8
51.4994049072,0.0072116003,21
51.4994125366,0.0072050004,32
51.4994239807,0.0071965999,21
51.4994316101,0.0071850004,40
51.4994392395,0.0071716003,28
51.4994468688,0.0071583003,25
51.4994544982,0.0071465997,40
51.4994621276,0.0071366,28
51.499469757,0.0071316003,17
51.4994888305,0.0071233005,11
51.4994964599,0.0071115999,14
51.4995117187,0.0071000003,9
51.4995193481,0.0070883007,8
51.4995269775,0.0070749998,14
51.499546051,0.0070616002,11
51.4995536804,0.0070466003,9
51.4995613098,0.0070333003,22
51.4995689392,0.0070233001,42
51.4995841979,0.0070065999,29
51.4995994567,0.0069865999,34
51.4996109008,0.0069765996,7
51.4996261596,0.0069633002,25
51.499633789,0.0069516,22
51.4996414184,0.0069400005,25
51.4996490478,0.0069283008,11
51.4996566772,0.006920001,25
51.4996681213,0.0069100008,19
51.4996757507,0.0069,7
51.4996833801,0.0068900003,9
51.4996910095,0.0068800001,9
51.4996986389,0.0068700003,12
51.4997062683,0.0068600006,11
51.4997138977,0.0068482995,2
51.499721527,0.0068365998,2
51.4997329711,0.0068316006,1
51.4997406005,0.0068199996,3
51.4997482299,0.0068100004,3
51.4997558593,0.0067965993,8
51.4997634887,0.0067832999,2
51.4997711181,0.0067716002,2
51.4997787475,0.0067615995,4
51.4997901916,0.00675,0
51.499797821,0.0067366003,12
51.4998054504,0.0067250003,2
51.4998207092,0.0067116012,6
51.4998283386,0.0066965999,5
51.499835968,0.0066882996,11
51.499835968,0.0066882996,4
51.499835968,0.0066933007,8
51.4998435974,0.0066965999,7
51.4998435974,0.0066915998,8
51.4998550415,0.0066900005,5
51.4998626708,0.0066850004,24
51.4998703002,0.0066782999,14
51.4998779296,0.0066632995,6
51.4998931884,0.00665,5
51.4999008178,0.0066433005,11
51.4999122619,0.0066366004,12
51.4999198913,0.0066316003,3
51.4999198913,0.0066233005,40
51.4999275207,0.0066182999,21
51.4999351501,0.0066132998,14
51.4999427795,0.0066016006,15
51.4999504089,0.0065983004,3
51.4999580383,0.0065883007,8
51.4999656677,0.0065850009,1
51.4999847412,0.0065783014,20
51.4999923706,0.0065715999,3
51.5000076293,0.0065649995,4
51.5000228881,0.0065616006,46
51.5000343322,0.0065633001,21
51.500049591,0.0065616006,14
51.5000648498,0.0065582995,5
51.5000724792,0.0065483002,6
51.5000801086,0.0065366001,3
51.500087738,0.0065265998,8
51.500087738,0.0065199999,7
51.5000991821,0.0065100002,1
51.5001144409,0.0065,1
51.5001220703,0.0064882998,1
51.5001220703,0.0064766001,0
51.5001296997,0.0064750003,3
51.5001373291,0.0064683008,15
51.5001564025,0.0064632997,16
51.5001640319,0.0064583005,4
51.5001716613,0.0064383001,5
51.5001869201,0.0064166011,22
51.5001945495,0.0063999996,3
51.5002098083,0.0063916006,5
51.5002365112,0.0063816003,8
51.50025177,0.0063800001,2
51.5002670288,0.0063766002,15
51.5002861022,0.0063616008,7
51.500301361,0.0063515996,2
51.5003089904,0.0063450007,10
51.5003089904,0.0063249998,4
51.5003166198,0.0063100004,6
51.5003318786,0.0063033008,8
51.5003433227,0.0063000011,6
51.5003509521,0.0062783002,5
51.5003585815,0.0062632999,1
51.5003738403,0.0062550001,8
51.5003814697,0.0062433004,6
51.5004005432,0.0062366003,11
51.5004081726,0.0062283,3
51.500415802,0.0062199997,8
51.5004234313,0.0062116003,8
51.5004310607,0.0062066006,8
51.5004463195,0.0061999998,1
51.500465393,0.0062083001,2
51.5004730224,0.0062133002,2
51.5004882812,0.0062165999,3
51.50050354,0.0062116003,10
51.5005226135,0.0062182998,23
51.5005455017,0.0062216,2
51.5005607604,0.0062366003,4
51.5005760192,0.0062433004,2
51.5005950927,0.0062583007,1
51.5006103515,0.0062533006,5
51.5006179809,0.00625,20
51.5006332397,0.00625,3
51.5006523132,0.0062483005,15
51.5006599426,0.0062483005,1
51.5006752014,0.0062516002,6
51.5006828308,0.0062450003,23
51.5006904602,0.0062300004,19
51.5007095336,0.0062250003,21
51.500717163,0.0062216,10
51.5007247924,0.0062165999,20
51.5007400512,0.0062116003,5
51.5007476806,0.0061965999,17
51.5007667541,0.00619,9
51.5007743835,0.0061715993,7
51.5007820129,0.0061632995,9
51.5007896423,0.0061515998,2
51.5008049011,0.0061483001,29
51.5008125305,0.00615,9
51.500831604,0.0061515998,15
51.5008468627,0.0061450004,6
51.5008621215,0.0061316003,8
51.5008697509,0.0060933008,7
51.5008773803,0.0060882997,5
51.5008964538,0.0060816001,5
51.5009040832,0.0060716004,22
51.5008964538,0.0059816002,22
51.5008964538,0.0059333,32
51.5009040832,0.00592,38
51.5009117126,0.0059066004,39
51.500919342,0.0058932995,39
51.5009269714,0.0058833003,52
51.5009346008,0.0058699998,39
51.5009422302,0.0058482999,50
51.5009536743,0.0058266,38
51.5009613037,0.0058116006,40
51.5009613037,0.0057700004,54
51.5009689331,0.0057583003,45
51.5009689331,0.0057516002,90
51.5009689331,0.0057365999,64
51.5009689331,0.0057232999,29
51.5009765625,0.0057100005,39
51.5009689331,0.0056683006,31
51.5009765625,0.0056216001,25
51.5009841918,0.0055850005,27
51.5009918212,0.0055233001,28
51.5009994506,0.0054483003,47
51.5010261535,0.0053950004,18
51.5010414123,0.005355,17
51.5010566711,0.0053300004,26
51.5010566711,0.0053133001,21
51.5010566711,0.0052916002,16
51.5010643005,0.0052833003,12
51.5010757446,0.0052816004,13
51.501083374,0.0052816004,59
51.501083374,0.0052600002,20
51.5010910034,0.0052600002,18
51.5010986328,0.0052583003,16
51.5011062622,0.0052649998,21
51.5011138916,0.0052765998,24
51.5011215209,0.0052833003,17
51.5011405944,0.0053033008,28
51.5011558532,0.0053233003,22
51.5011634826,0.0053300004,15
51.501171112,0.0053483004,10
51.5011863708,0.0053583002,17
51.5011978149,0.0053632998,15
51.5012054443,0.0053699998,19
51.5012130737,0.0053766002,15
51.5012207031,0.0053666,8
51.5012207031,0.0053432998,13
51.5012283325,0.0053333001,12
51.5012283325,0.0053282999,3
51.5012359619,0.0053215999,3
51.5012550354,0.0053215999,10
51.5012550354,0.0053133001,38
51.5012626647,0.0053015999,25
51.5012702941,0.0053000001,3
51.5012779235,0.0053000001,14
51.5012855529,0.0053000001,15
51.5013008117,0.0052933001,4
51.5013198852,0.0053033008,11
51.5013275146,0.0052982997,5
51.501335144,0.0053000001,8
51.5013427734,0.0053015999,16
51.5013656616,0.0053099994,14
51.5013771057,0.0053166003,1
51.5013847351,0.0053215999,16
51.5013923645,0.0053266,4
51.5013999938,0.0053266,4
51.5013999938,0.0053416004,10
51.5014076232,0.0053400001,3
51.5014152526,0.0053400001,17
51.501422882,0.005335,1
51.5014572143,0.005335,25
51.5014724731,0.005335,5
51.5014877319,0.0053300004,2
51.5015068054,0.0053316001,3
51.5015144348,0.0053266,2
51.5015144348,0.0053383007,8
51.5015220642,0.005335,17
51.5015373229,0.005335,1
51.5015525817,0.0053383007,24
51.5015716552,0.0052900004,4
51.5015792846,0.0052733001,3
51.501586914,0.0052799997,12
51.501586914,0.0052816004,7
51.501586914,0.0052765998,8
51.501586914,0.0052649998,3
51.501586914,0.0052683,16
